cig;data_pubblicazione;importo_lotto;flag_quote_deroga;quota_femminile;quota_giovani;cod_mot_deroga;motivo_deroga;flag_misure_premiali;codice_mis_prem;misura_premiale
A054E3331D;2024-03-28;695704.25;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A054E3331D;2024-03-28;695704.25;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A054E3331D;2024-03-28;695704.25;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A054E3331D;2024-03-28;695704.25;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05922A937;2024-03-28;64359.29;S;;;;;[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A05A8C4FF7;2024-03-28;55428.85;S;;;;;[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A04E718D42;2024-03-29;8337.7;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04E7268D1;2024-03-29;24379.51;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04E7311E7;2024-03-29;11475.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04E7090E5;2024-03-29;38875.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04E72F041;2024-03-29;4183.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A04E7214B2;2024-03-29;65510.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0521FB58D;2024-03-29;3976570.29;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A0521FB58D;2024-03-29;3976570.29;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0521FB58D;2024-03-29;3976570.29;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A0521FB58D;2024-03-29;3976570.29;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A0521FB58D;2024-03-29;3976570.29;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0521FB58D;2024-03-29;3976570.29;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A052462112;2024-03-29;1114000.0;S;;;;;[];1;NEI TRE ANNI ANTECEDENTI LA DATA DI SCADENZA DEL TERMINE DI PRESENTAZIONE DELLE OFFERTE, NON RISULTI DESTINATARIO DI ACCERTAMENTI RELATIVI AD ATTI O COMPORTAMENTI DISCRIMINATORI AI SENSI DELL'ARTICOLO 44 DEL D.LGS 25 LUGLIO 1998, N. 286, DELL'ARTICOLO 4 DEL 9 LUGLIO 2003, N. 215, DELL'ARTICOLO 4 DEL D.LGS 9 LUGLIO 2003, N. 216, DELL'ARTICOLO 3 DELLA LEGGE 1° MARZO 2006, N. 67, DEGLI ARTICOLI 35 E 55-QUINQUIES DEL D.LGS. 11 APRILE 2006, N. 198, OVVERO DELL'ARTICOLO 54 DEL D.LGS. 26 MARZO 2001, N. 151
A052462112;2024-03-29;1114000.0;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A052462112;2024-03-29;1114000.0;S;;;;;[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A053B8BDD2;2024-03-29;3584361.22;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A053B8BDD2;2024-03-29;3584361.22;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A053B8BDD2;2024-03-29;3584361.22;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A053B8BDD2;2024-03-29;3584361.22;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A053B8BDD2;2024-03-29;3584361.22;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A053B8BDD2;2024-03-29;3584361.22;Q;15.0;30.0;[2,5];"[""MERCATO DI RIFERIMENTO"",""SCARSA OCCUPAZIONE FEMMINILE NEL SETTORE""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A054F16E6D;2024-03-29;60870.93;S;;;;;[];7;ABBIA, NELL'ULTIMO TRIENNIO, ADOTTATO SPECIFICHE MISURE PER PROMUOVERE LE PARI OPPORTUNITÀ GENERAZIONALI
A054F84935;2024-03-29;7638.71;S;;;;;[];7;ABBIA, NELL'ULTIMO TRIENNIO, ADOTTATO SPECIFICHE MISURE PER PROMUOVERE LE PARI OPPORTUNITÀ GENERAZIONALI
A054F8CFCD;2024-03-29;25140.81;S;;;;;[];7;ABBIA, NELL'ULTIMO TRIENNIO, ADOTTATO SPECIFICHE MISURE PER PROMUOVERE LE PARI OPPORTUNITÀ GENERAZIONALI
A052F079CD;2024-04-02;7385.0;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A052F079CD;2024-04-02;7385.0;S;;;;;[];4;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE, DONNE PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A052F079CD;2024-04-02;7385.0;S;;;;;[];5;SI IMPEGNI AD ASSUMERE, OLTRE ALLA SOGLIA MINIMA PERCENTUALE PREVISTA COME REQUISITO DI PARTECIPAZIONE GIOVANI DI ETÀ INFERIORE A TRENTASEI ANNI PER L'ESECUZIONE DEL CONTRATTO O PER LA REALIZZAZIONE DI ATTIVITÀ AD ESSO CONNESSE O STRUMENTALI
A052F079CD;2024-04-02;7385.0;S;;;;;[];8;ABBIA, NELL'ULTIMO TRIENNIO, RISPETTATO GLI OBBLIGHI DI CUI ALLA LEGGE 12 MARZO 1999, N. 68 IN MATERIA DI LAVORO DELLE PERSONE DISABILI
A055193C19;2024-04-02;1011.84;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05A7BE7C4;2024-04-02;7943.69;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05A7BE7C4;2024-04-02;7943.69;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05A7BE7C4;2024-04-02;7943.69;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05A7C096A;2024-04-02;5831.0;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05A7C096A;2024-04-02;5831.0;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05A7C096A;2024-04-02;5831.0;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05A7C1A3D;2024-04-02;7109.73;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05A7C1A3D;2024-04-02;7109.73;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05A7C1A3D;2024-04-02;7109.73;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05A7C2B10;2024-04-02;4209.8;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05A7C2B10;2024-04-02;4209.8;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05A7C2B10;2024-04-02;4209.8;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05C6631AC;2024-04-02;1102137.78;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05C6631AC;2024-04-02;1102137.78;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05C6631AC;2024-04-02;1102137.78;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05CB1626B;2024-04-02;1081107.92;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05CB1626B;2024-04-02;1081107.92;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05CB1626B;2024-04-02;1081107.92;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05C665352;2024-04-02;545322.98;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05C665352;2024-04-02;545322.98;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05C665352;2024-04-02;545322.98;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05CB4F175;2024-04-02;1082794.54;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05CB4F175;2024-04-02;1082794.54;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05CB4F175;2024-04-02;1082794.54;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A05DBBBEB1;2024-04-02;4430.92;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A05DBBBEB1;2024-04-02;4430.92;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A05DBBBEB1;2024-04-02;4430.92;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0636061CF;2024-04-02;679273.8;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0636061CF;2024-04-02;679273.8;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0636061CF;2024-04-02;679273.8;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064DC27E0;2024-04-02;3380.29;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064DC27E0;2024-04-02;3380.29;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064DC27E0;2024-04-02;3380.29;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064DC4986;2024-04-02;4510.02;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064DC4986;2024-04-02;4510.02;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064DC4986;2024-04-02;4510.02;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064DC5A59;2024-04-02;3680.52;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064DC5A59;2024-04-02;3680.52;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064DC5A59;2024-04-02;3680.52;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064DC7BFF;2024-04-02;4150.69;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064DC7BFF;2024-04-02;4150.69;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064DC7BFF;2024-04-02;4150.69;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A064DC9DA5;2024-04-02;2466.93;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A064DC9DA5;2024-04-02;2466.93;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A064DC9DA5;2024-04-02;2466.93;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0661D0497;2024-04-02;498783.19;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0661D0497;2024-04-02;498783.19;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0661D0497;2024-04-02;498783.19;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0668E5CB7;2024-04-02;603725.12;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0668E5CB7;2024-04-02;603725.12;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0668E5CB7;2024-04-02;603725.12;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A0668F2773;2024-04-02;600086.49;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A0668F2773;2024-04-02;600086.49;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A0668F2773;2024-04-02;600086.49;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066F8B941;2024-04-02;2695.34;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066F8B941;2024-04-02;2695.34;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066F8B941;2024-04-02;2695.34;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A066FC8B97;2024-04-02;6695.03;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A066FC8B97;2024-04-02;6695.03;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A066FC8B97;2024-04-02;6695.03;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A067DCDD53;2024-04-02;342.48;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A067DCDD53;2024-04-02;342.48;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A067DCDD53;2024-04-02;342.48;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A067DCEE26;2024-04-02;1496.67;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A067DCEE26;2024-04-02;1496.67;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A067DCEE26;2024-04-02;1496.67;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A067DCFEF9;2024-04-02;3562.65;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A067DCFEF9;2024-04-02;3562.65;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A067DCFEF9;2024-04-02;3562.65;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A067DD2177;2024-04-02;8610.85;N;;;[8];"[""ALTRO""]";[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
A067DD2177;2024-04-02;8610.85;N;;;[8];"[""ALTRO""]";[];11;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI INTERGENERAZIONALI
A067DD2177;2024-04-02;8610.85;N;;;[8];"[""ALTRO""]";[];12;ALTRO CRITERIO PER LU2019INCLUSIONE DEI LAVORATORI DISABILI
A050E45177;2024-04-03;585720.47;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A0517FA426;2024-04-03;461553.15;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A05184A62A;2024-04-03;412618.09;S;;;;;[];2;UTILIZZI O SI IMPEGNI A UTILIZZARE SPECIFICI STRUMENTI DI CONCILIAZIONE DELLE ESIGENZE DI CURA, DI VITA E DI LAVORO PER I PROPRI DIPENDENTI, NONCHÉ MODALITÀ INNOVATIVE DI ORGANIZZAZIONE DEL LAVORO
A055636FA3;2024-04-04;10658.66;S;;;;;[];10;ALTRO CRITERIO DI RESPONSABILITÀ SOCIALE NEI CONFRONTI DEI DIVARI DI GENERE
